,id,month,pano_id,pt_lat,pt_lng,r_lat,r_lng,year
21,1040.0,2012-,jkxo92Zfaog2VfnOWqIcoQ,53.77867693,-2.703736916,53.7786990943,-2.70325706853,2012
22,1040.0,2012-,d82zLKPOgRPHcAYeJFkZ3A,53.77867693,-2.703736916,53.7786048221,-2.7032263686,2012
23,1040.0,2016-,9RlquxuzdekexNV8X8WjWA,53.77867693,-2.703736916,53.7780605345,-2.70359701998,2016
24,1040.0,2016-,sdnitLP4uwI8z_Qe5czF5Q,53.77867693,-2.703736916,53.77805039,-2.70375480989,2016
25,1040.0,2015-,etv8Woo7oriTifqyInDrkg,53.77867693,-2.703736916,53.7794644553,-2.7040014397,2015
26,1040.0,2015-,zEKa7Kg4j5yHOBQHWVVv_A,53.77867693,-2.703736916,53.7795493159,-2.70402114779,2015
27,1040.0,2012-,VHjiLEk3rUz71J0hueTd0A,53.77867693,-2.703736916,53.7785147907,-2.70319620731,2012
28,1040.0,2016-,x0hxLnDK_jiDhnMQ-PSmzg,53.77867693,-2.703736916,53.7780704252,-2.70344019421,2016
29,1040.0,2015-,DGzI_wxoWNLd65z-hHLIsw,53.77867693,-2.703736916,53.7782093037,-2.70359134905,2015
30,1040.0,2016-,pXiI4FKyqz69_cFIBiZXUQ,53.77867693,-2.703736916,53.7780756664,-2.70336173206,2016
31,1040.0,2012-,BcrA1f853Q5-YXz6DZSJow,53.77867693,-2.703736916,53.7797935024,-2.70407960137,2012
32,1040.0,2015-,nsZT1T0YDyDTEvWwl62cTw,53.77867693,-2.703736916,53.7797354245,-2.70400536679,2015
33,1040.0,2015-,-wuj-9U9IxVifEB1W4VmSQ,53.77867693,-2.703736916,53.77904701,-2.70315563191,2015
34,1040.0,2012-,Uvt-SJyuR07AutSZTDlo8g,53.77867693,-2.703736916,53.777854985,-2.70282115157,2012
35,1040.0,2015-,8FoA8MTFO49LeFAeAxKFTg,53.77867693,-2.703736916,53.7790115947,-2.70323440827,2015
36,1040.0,2015-,Io4yxEBqi6b_iqYqgV4A4g,53.77867693,-2.703736916,53.778779699,-2.7033068082,2015
37,1040.0,2015-,lRnCtkx4cwM5_xdr_AKx0g,53.77867693,-2.703736916,53.7789281192,-2.70329236656,2015
38,1040.0,2015-,wB1hBO3l7nmGIYN71NglRg,53.77867693,-2.703736916,53.7788861679,-2.70329694633,2015
39,1040.0,2015-,zqIYxokWCEvQbGnRs0oYpQ,53.77867693,-2.703736916,53.7787562302,-2.70334183382,2015
40,1041.0,6,XNsAD1eyuGwMKGAD7Uw4ew,53.66592459,-2.632935887,53.666023879,-2.63250293794,2009
41,1041.0,9,l7iWtkt0WolupQVXP2HCUw,53.66592459,-2.632935887,53.6660278278,-2.63248199099,2009
42,1041.0,8,i9ScY051f_1fwGA0TofZSQ,53.66592459,-2.632935887,53.6660603356,-2.63251429463,2015
43,1041.0,7,fVh5OM5vRm3OLi15rLmsCg,53.66592459,-2.632935887,53.6660248591,-2.63251734704,2016
44,1041.0,2016-,fVh5OM5vRm3OLi15rLmsCg,53.66592459,-2.632935887,53.6660248591,-2.63251734704,2016
45,1041.0,2016-,oyLBFALDGy5v4pRQ0HWfvg,53.66592459,-2.632935887,53.6659386145,-2.63251735593,2016
46,1041.0,2016-,H0Ub1Sx1SxgdMicX9WtL7w,53.66592459,-2.632935887,53.6661419259,-2.63251551496,2016
47,1041.0,2016-,VooZ9F6wqhpT2M_XQaxlrg,53.66592459,-2.632935887,53.6662854947,-2.6324097839,2016
48,1041.0,2015-,0ZPE6n-UB7s0vnDh-ie18Q,53.66592459,-2.632935887,53.6661941564,-2.63229739627,2015
49,1041.0,2015-,HTWmd4oXAGENjsuUEtcWWA,53.66592459,-2.632935887,53.6662413465,-2.63229647123,2015
50,1041.0,2015-,hqmNAevWrzJw7OqUVGbYxw,53.66592459,-2.632935887,53.666334225,-2.63229470686,2015
51,1041.0,2016-,Y57jmWk21HNfd1rpA88ITQ,53.66592459,-2.632935887,53.6661277334,-2.63228794492,2016
52,1041.0,2016-,mBSgLMW51tnm3EMCPG_WDQ,53.66592459,-2.632935887,53.6661243983,-2.63211632728,2016
53,1041.0,2015-,c8NGXL51a6_Aq4XtnsRgTQ,53.66592459,-2.632935887,53.6664245845,-2.63229579926,2015
54,1041.0,2015-,-zZDSNCWp6nE_nO-qWfX9Q,53.66592459,-2.632935887,53.6665157685,-2.63230449176,2015
55,1041.0,2015-,Fs_8k6cIIqj35gFVBDee3w,53.66592459,-2.632935887,53.6665648053,-2.63231317835,2015
56,1041.0,2016-,wlptxt7iF9rvyjStyVezcw,53.66592459,-2.632935887,53.6667627605,-2.63309185558,2016
57,1041.0,2016-,BDvzg9cfX2bozLLgu7leYA,53.66592459,-2.632935887,53.6667960969,-2.63293292273,2016
58,1041.0,2016-,nCBeo2wsy82xhIRqL3Rjsg,53.66592459,-2.632935887,53.666764085,-2.63347089084,2016
59,1041.0,2016-,9VcnbULZGvedHk8SblF9qw,53.66592459,-2.632935887,53.6667529792,-2.63332448886,2016
60,1041.0,2016-,zJa197wsZb-cw21aLaeNCg,53.66592459,-2.632935887,53.6668472998,-2.6327853079,2016
61,1041.0,2016-,yiIvVTBmMeXZ02ESLElegQ,53.66592459,-2.632935887,53.6664813543,-2.63242337574,2016
62,1041.0,2015-,bO21OGMGc0w7D_xPW943mA,53.66592459,-2.632935887,53.6666731,-2.63233958982,2015
63,1041.0,2016-,jOu78hatTK1UNmvJLkmgNw,53.66592459,-2.632935887,53.6668631102,-2.63258573382,2016
64,1041.0,2016-,46gzMOrLUlTklSu--gZQAw,53.66592459,-2.632935887,53.6669076377,-2.63255122413,2016
65,1041.0,2016-,0Lz67uiGT2ksmgcbsK1PFw,53.66592459,-2.632935887,53.6669539027,-2.6325152534,2016
66,1041.0,2016-,YBwqPslJw9ONhjurDCP-WQ,53.66592459,-2.632935887,53.6668180741,-2.63394699639,2016
67,1041.0,2016-,fyFN1jP8MX_-QwjhoqaSeA,53.66592459,-2.632935887,53.6667993887,-2.63378604027,2016
68,1041.0,2016-,n67fdmji7cyRXbzIyvSLeQ,53.66592459,-2.632935887,53.66678082,-2.63362486989,2016
69,1041.0,2016-,U-UFt2vofMvRxzyUttj-DQ,53.66592459,-2.632935887,53.6670393062,-2.63245105888,2016
70,1041.0,2015-,Uq-0qC2b-sOtJIiBBvGgzw,53.66592459,-2.632935887,53.667245671,-2.6322462821,2015
71,1041.0,2016-,gPDHEi-_w7n3PgTlf-ca3g,53.66592459,-2.632935887,53.6668715207,-2.63441300444,2016
72,1041.0,2015-,qIqgpvOaIjQe5RwLct_FzQ,53.66592459,-2.632935887,53.6671545514,-2.63224724459,2015
73,1041.0,2015-,xuykXTKmPkTh1yLCxIuMiQ,53.66592459,-2.632935887,53.6674267495,-2.63224598587,2015
74,1041.0,2015-,tVlIQ2ibyZiKRgAwEvVUCg,53.66592459,-2.632935887,53.6673364311,-2.63224730009,2015
75,1041.0,2016-,0pH79gmoimhOmNyLsteh-A,53.66592459,-2.632935887,53.6668532304,-2.63425567799,2016
76,1041.0,2016-,bSz3pFgm5feOZtWYZW-PNQ,53.66592459,-2.632935887,53.667174452,-2.63239619672,2016
77,1041.0,2016-,5d0T7wbGQfJ6WRrDToGrEw,53.66592459,-2.632935887,53.6652014867,-2.63240206156,2016
78,1041.0,2016-,XVNSNeIoaZYWtR3MmfudIQ,53.66592459,-2.632935887,53.6668355937,-2.63410096018,2016
79,1041.0,2015-,QuVk_EHgjQ9__9CSW_VFKA,53.66592459,-2.632935887,53.6675172131,-2.63224173607,2015
80,1041.0,2016-,PtVSRKPfR4lP1kgC40kH8Q,53.66592459,-2.632935887,53.6652477022,-2.63240750898,2016
81,1041.0,2016-,isZIT9e1tzhhHRcVMTMSHg,53.66592459,-2.632935887,53.6675354233,-2.63238614541,2016
82,1041.0,2016-,bpiB1pMOx5rER35QwhNNsg,53.66592459,-2.632935887,53.6677704533,-2.63233265334,2016
83,1041.0,2016-,e105oEvWb8EtOvIfproGaQ,53.66592459,-2.632935887,53.6678575221,-2.63230835298,2016
84,1041.0,2015-,1CyvXS5qptuX3I2VqNWLFQ,53.66592459,-2.632935887,53.6677903864,-2.63219055695,2015
85,1041.0,2016-,sNrvBHnx8ywlqIZMVFa94Q,53.66592459,-2.632935887,53.6681669247,-2.63220472685,2016
86,1041.0,2016-,-YuIfwcX9OIj9O6uALOxKQ,53.66592459,-2.632935887,53.6682215949,-2.63218926111,2016
87,1041.0,2015-,Sqr0mcED65mivFZM7q83ZA,53.66592459,-2.632935887,53.6678786489,-2.63215288997,2015
88,1041.0,2009-,BedFzrBfq2iEcwqNrYPOkg,53.66592459,-2.632935887,53.6650050383,-2.63043437882,2009
89,1041.0,2009-,zy-jQ_ADAQdlaDAn-3rq5Q,53.66592459,-2.632935887,53.6651901804,-2.63064865471,2009
90,1041.0,2009-,3AxMTVHe5kj2KuVj8kqCrQ,53.66592459,-2.632935887,53.6652496026,-2.63079230051,2009
91,1041.0,2009-,O3_lBFfVguDSf3y_TLICyw,53.66592459,-2.632935887,53.665296908,-2.63092861043,2009
92,1041.0,2009-,CQZx7SmTAH5ePAAF6ZtL3A,53.66592459,-2.632935887,53.6650724266,-2.63042919046,2009
93,1041.0,2009-,Fnl9VrNBKGYr5PJYho6fAQ,53.66592459,-2.632935887,53.6650522073,-2.63041916963,2009
94,1041.0,2015-,UqAyapdPK5nhhAd8Pxz-0A,53.66592459,-2.632935887,53.6666850067,-2.63329605457,2015
95,1041.0,2015-,zg_h-puXtZYdQ5RVswRcxA,53.66592459,-2.632935887,53.6666660065,-2.63311742638,2015
96,1041.0,2015-,QlkNMMEbcgEksdaVAeN39w,53.66592459,-2.632935887,53.6666477711,-2.63292944899,2015
97,1041.0,2015-,HHjo17gH_ND-GMe_MGSoEA,53.66592459,-2.632935887,53.6666296079,-2.63274127277,2015
98,1041.0,2016-,mEQlrm3MW83Cmchdf0M0Bg,53.66592459,-2.632935887,53.6668169307,-2.63261646697,2016
99,1041.0,2016-,dQ-ImgaXziN58TLxGo8cFw,53.66592459,-2.632935887,53.665719474,-2.6324967021,2016
100,1041.0,2016-,6qXTV94NUf3p6ivQ9maG3w,53.66592459,-2.632935887,53.6663889383,-2.63240844249,2016
101,1041.0,2016-,8BnmBUvDBCk6utFrvaSzRw,53.66592459,-2.632935887,53.6656273473,-2.632476682,2016
102,1041.0,2016-,CRgjy2TvluE5b-0_d4_Raw,53.66592459,-2.632935887,53.667973964,-2.63227392475,2016
103,1041.0,2016-,79ejsR3XABTHc3PQkyRqcg,53.66592459,-2.632935887,53.6680775445,-2.63223809756,2016
104,1041.0,2016-,Gr2ScU8xdlvW6eCo6SswGg,53.66592459,-2.632935887,53.6672685349,-2.63239363734,2016
105,1041.0,2015-,m0z8e2w3l8hXD5uehK4-Fg,53.66592459,-2.632935887,53.6669296298,-2.63225916771,2015
106,1041.0,2016-,uVpQ8jX4hPclRBwOme7Euw,53.66592459,-2.632935887,53.6650217981,-2.63238674766,2016
107,1041.0,2016-,5_ZVR9rsCCTMXPnfvDOFNA,53.66592459,-2.632935887,53.6653415058,-2.63242053749,2016
108,1041.0,2016-,xpMwQFDAWI0vpQ_RcsCylg,53.66592459,-2.632935887,53.6665995937,-2.63250496238,2016
109,1041.0,2015-,G-aQuhv6EeGLbZMZ-xxODw,53.66592459,-2.632935887,53.6667012105,-2.63227249738,2015
110,1041.0,2016-,vGtdjwbfsf1I0bXrJY9j-w,53.66592459,-2.632935887,53.6651114529,-2.63239284427,2016
111,1041.0,2016-,xt7c9RYNxj5o7UxEBZbyLQ,53.66592459,-2.632935887,53.6654796139,-2.63244372019,2016
112,1041.0,2016-,FQmDEpHZc8T7FsbS2nID5Q,53.66592459,-2.632935887,53.6658086894,-2.63250972869,2016
113,1041.0,2016-,v6x3wr0KMz6Omtd2AZc_cQ,53.66592459,-2.632935887,53.6658505757,-2.63251321403,2016
114,1041.0,2016-,H7240TzKAVD5_Cg8LbYBXQ,53.66592459,-2.632935887,53.6660295297,-2.631944966,2016
115,1041.0,2015-,PbWlmz2ychg1P9qQnUlEng,53.66592459,-2.632935887,53.6657409194,-2.63229356198,2015
116,1041.0,2015-,u_ZAtWaozVcKA-6PQinajg,53.66592459,-2.632935887,53.6656520756,-2.63228462154,2015
117,1041.0,2015-,lMJeZKRE5KjQCDIC2c8twA,53.66592459,-2.632935887,53.665562626,-2.6322698307,2015
118,1041.0,2016-,S7jdKd2Y2EpJdfPdiIFYaQ,53.66592459,-2.632935887,53.6655283222,-2.63245392576,2016
119,1041.0,2009-,7Lfbeoz3S-62AxDNqnlXVw,53.66592459,-2.632935887,53.6668213817,-2.63078055043,2009
120,1041.0,2015-,h79OOzampYtSmOTsuNN4EA,53.66592459,-2.632935887,53.6658311109,-2.63229828736,2015
121,1041.0,2016-,xZ3vaK0Qab-wJVKNuwHsFw,53.66592459,-2.632935887,53.6661626564,-2.63240903981,2016
122,1041.0,2015-,9Aj_z32PSvDe9P_AU0juXw,53.66592459,-2.632935887,53.6659211678,-2.6323003475,2015
123,1041.0,2015-,k9grDIGOfbfLpJfhAJoGSw,53.66592459,-2.632935887,53.6660103955,-2.63230079684,2015
124,1041.0,2016-,PuN4TnrxUYbm3q52C3nRLg,53.66592459,-2.632935887,53.6661300331,-2.63235781257,2016
125,1041.0,2015-,ajq9Q42H95n2OS0ChTcVEw,53.66592459,-2.632935887,53.6661001919,-2.63229969628,2015
126,1042.0,3,WPoaZVbezyGUdRfFm0DXZQ,53.70567766,-2.795330595,53.705623044,-2.79526902841,2009
127,1042.0,2009-,WPoaZVbezyGUdRfFm0DXZQ,53.70567766,-2.795330595,53.705623044,-2.79526902841,2009
128,1042.0,2009-,GvUPaHLWcK6hlbzMTlXhNg,53.70567766,-2.795330595,53.705722996,-2.79525238287,2009
129,1042.0,2009-,G7gWsBV40vUj82OHi8x6WA,53.70567766,-2.795330595,53.7055485337,-2.79527112916,2009
130,1042.0,2009-,n0gmwYJdpQtgg4eALTxvvA,53.70567766,-2.795330595,53.7054627582,-2.79527901472,2009
131,1042.0,2009-,RjRI1cO3ofN-JhYIVgFgKQ,53.70567766,-2.795330595,53.7058030009,-2.79515795614,2009
132,1042.0,2009-,g90YLLKqjY-p3ECoxagnbA,53.70567766,-2.795330595,53.7057911851,-2.7950256367,2009
133,1042.0,2009-,H36ObB0k1XwxKHRhBiASsA,53.70567766,-2.795330595,53.7058832388,-2.795260535,2009
134,1042.0,2009-,PTpBEfP2rU9L2iVTykKAgQ,53.70567766,-2.795330595,53.7057908458,-2.79489125907,2009
135,1042.0,2009-,RxAMuOdQy1RA20aq_nJPPQ,53.70567766,-2.795330595,53.705973789,-2.79526648295,2009
136,1042.0,2009-,LuJ7Z55Oc20OQks4RrJSuw,53.70567766,-2.795330595,53.7061552913,-2.79527401188,2009
137,1042.0,2009-,hDmmwfkuJVIRjwvZMYskHw,53.70567766,-2.795330595,53.7060593445,-2.79526847167,2009
138,1042.0,2009-,PG8GD94XKB5QJskFp_JoTQ,53.70567766,-2.795330595,53.705404551,-2.79529551075,2009
139,1042.0,2009-,XpXIS8RGvEtJmZ9TZxSSaQ,53.70567766,-2.795330595,53.7054122596,-2.79432967021,2009
140,1042.0,2009-,-kwwN0QyrjZ9tCs__NHlSA,53.70567766,-2.795330595,53.7053002465,-2.79538508904,2009
141,1042.0,2009-,oZs9sU-GaRoaLue_YTwflQ,53.70567766,-2.795330595,53.7062500024,-2.79527953749,2009
142,1042.0,2009-,vSPa0fe5bDEQKvDfa-dTIg,53.70567766,-2.795330595,53.7055143753,-2.79433916871,2009
143,1042.0,2009-,W_KL6sU5ky8iEil9KmvT7Q,53.70567766,-2.795330595,53.7052290892,-2.79547147068,2009
144,1042.0,2009-,TI90ynU6qqk91vSBvfRCrA,53.70567766,-2.795330595,53.7051764434,-2.79595586836,2009
145,1042.0,2009-,eItN_g-26nG_oAKoUUWGfA,53.70567766,-2.795330595,53.7064234292,-2.79470880147,2009
146,1042.0,2009-,BHf7iQLoWpZ0wdDPnCIyzQ,53.70567766,-2.795330595,53.7051657752,-2.79554554399,2009
147,1042.0,2009-,AO0mzUejjHAMHS0-dsVz6g,53.70567766,-2.795330595,53.7048243107,-2.7957824303,2009
148,1042.0,2009-,yfaTcWaa-Y5Ou0a_frv2QQ,53.70567766,-2.795330595,53.7049031403,-2.79576130204,2009
149,1042.0,2009-,a_F3riozaUVjMev_Q47jyA,53.70567766,-2.795330595,53.7050144234,-2.79572661283,2009
150,1042.0,2009-,drFIJTF22cbJE_aGF3As8w,53.70567766,-2.795330595,53.7051147072,-2.79565326617,2009
151,1042.0,2009-,lRnci41IxqiyY1QWAynakA,53.70567766,-2.795330595,53.7063491311,-2.79527897024,2009
152,1042.0,2009-,C6U6mJgPOGwWW23qxHet9Q,53.70567766,-2.795330595,53.7064538576,-2.7952533072,2009
153,1042.0,2009-,mn5ALVOOJacnowXzxWx9NA,53.70567766,-2.795330595,53.7065633094,-2.7951710555,2009
154,1042.0,2009-,nDUOT-fmXUAx8beffROPkA,53.70567766,-2.795330595,53.7045802942,-2.79589694261,2009
155,1042.0,2009-,NNzZViPq8JeWyR8kO0aGBg,53.70567766,-2.795330595,53.7044649922,-2.79601027655,2009
156,1042.0,2009-,LfiASrvsFuywjZ3yPCb8MQ,53.70567766,-2.795330595,53.7043893039,-2.79609668893,2009
157,1042.0,2009-,BG-bTAPrXrVvpbUBq-Kr5g,53.70567766,-2.795330595,53.7043133242,-2.79618527695,2009
158,1042.0,2009-,L-X6r4pPAkYacyCMJWjOFw,53.70567766,-2.795330595,53.7042027356,-2.79633895368,2009
159,1042.0,2009-,UDZwycQN1ggSDGNktUKMWw,53.70567766,-2.795330595,53.7046603225,-2.79584122693,2009
160,1042.0,2009-,wpDI49iYJ1HYjyIx9CtlMA,53.70567766,-2.795330595,53.7047430461,-2.7958067563,2009
161,1042.0,2009-,el5uHJMxyPOlxKQX3tSNmw,53.70567766,-2.795330595,53.7051940237,-2.79611792733,2009
162,1042.0,2009-,mJOvWgiBxQ-7_OFslQW_jA,53.70567766,-2.795330595,53.7052085774,-2.79627527709,2009
163,1042.0,2009-,bkS3PXey7Igag8VyVpeSfg,53.70567766,-2.795330595,53.7052476868,-2.79655705609,2009
164,1042.0,2009-,yzkTlMicue4kFDwEUoefww,53.70567766,-2.795330595,53.7052429381,-2.79704352436,2009
165,1042.0,2009-,LfEOajpbcIfepuqBVeFTew,53.70567766,-2.795330595,53.7052739274,-2.79667007005,2009
166,1042.0,2009-,noA5ZNYWPYLrPrzSJrd4GQ,53.70567766,-2.795330595,53.7053095244,-2.79679071771,2009
167,1042.0,2009-,q9NQdUUSZsQdl92KX0C4JA,53.70567766,-2.795330595,53.7052254131,-2.79642323626,2009
168,1042.0,2009-,S8Lb4dWX1vkxs_c5ynmk9g,53.70567766,-2.795330595,53.7051635095,-2.79712111655,2009
169,1042.0,2009-,4fyq5b9-UJOw50ouPfjJmA,53.70567766,-2.795330595,53.7050711648,-2.79715139366,2009
170,1042.0,2009-,8tu34mvhVBb1tiUGzMl-Lg,53.70567766,-2.795330595,53.7053252988,-2.79690501057,2009
171,1042.0,2009-,C6C0eLrU5Jole05O1BxaDw,53.70567766,-2.795330595,53.7063009222,-2.7943763629,2009
172,1042.0,2009-,ds9e8xNlwSCAeuxJcdWmtA,53.70567766,-2.795330595,53.7053165442,-2.79693489923,2009
173,1042.0,2016-,KtdXUdkw0QwaX2vnokDmsA,53.70567766,-2.795330595,53.705892713,-2.79728970745,2016
174,1042.0,2009-,jM56pLJViA8iDwzyMvIKFg,53.70567766,-2.795330595,53.7061613336,-2.79436154414,2009
175,1042.0,2009-,T6-oKVvZspKhl1qlgLUnhA,53.70567766,-2.795330595,53.7060783682,-2.79435927979,2009
176,1042.0,2009-,g5T5czmjFbYutSRtbxrYSg,53.70567766,-2.795330595,53.7051927404,-2.7943739402,2009
177,1042.0,2009-,-8v0K6udz22juuNhs_9fHA,53.70567766,-2.795330595,53.7045415977,-2.79593168708,2009
178,1042.0,2009-,4KGX50T4aY028Z_naiJyow,53.70567766,-2.795330595,53.7059966241,-2.79435824867,2009
179,1042.0,2009-,oY5d-BGTZXGMTp7asoouAw,53.70567766,-2.795330595,53.7050281482,-2.79722079995,2009
180,1042.0,2009-,zvgYU-u9lrgh8D-V7xjrsA,53.70567766,-2.795330595,53.7057963584,-2.79458530183,2009
181,1042.0,2009-,GFeHNKSDkQoiw9YkZkprpQ,53.70567766,-2.795330595,53.7051453947,-2.79581242635,2009
182,1042.0,2016-,JjyCXXsmG8V-7FtFzIGrGg,53.70567766,-2.795330595,53.7059616198,-2.79717836037,2016
183,1042.0,2009-,xyUb5blDIP0bcVP9jd1tqA,53.70567766,-2.795330595,53.705792848,-2.79473804428,2009
184,1042.0,2009-,4hdoGYbMMJ2NPzoeqg7IFQ,53.70567766,-2.795330595,53.7051158504,-2.79565879659,2009
185,1042.0,2009-,8grmDVbJ6LL9rwm8QCAWnw,53.70567766,-2.795330595,53.7051181173,-2.79569318272,2009
186,1042.0,2009-,rJK5n_CIbIFfVrbbCDioSw,53.70567766,-2.795330595,53.7058170492,-2.79519753771,2009
187,1043.0,5,sZ-S3TqZLWyq7Prb864n2A,53.78532498,-2.711891451,53.7853223546,-2.71186782648,2009
188,1043.0,9,BhAJZGeccniT6BoQV3gscw,53.78532498,-2.711891451,53.7853465017,-2.71195920757,2012
189,1043.0,8,mIsY5PQY6ykv4JRvKv6rCA,53.78532498,-2.711891451,53.7853143383,-2.71193336368,2015
190,1043.0,7,HEKYVsJ81OPQigZ6KFjSHg,53.78532498,-2.711891451,53.785314405,-2.71193774161,2016
191,1043.0,2016-,HEKYVsJ81OPQigZ6KFjSHg,53.78532498,-2.711891451,53.785314405,-2.71193774161,2016
192,1043.0,2016-,Zw57GCUM0gUQ7kvoKoU78Q,53.78532498,-2.711891451,53.7854088752,-2.71196245748,2016
193,1043.0,2016-,kyUPZuASEJyt9VYh1VudFQ,53.78532498,-2.711891451,53.7852204993,-2.71191272683,2016
194,1043.0,2016-,N8xSG642Q0MtNPmtJbwitg,53.78532498,-2.711891451,53.7855006548,-2.71198666343,2016
195,1043.0,2016-,KzsCjzANyA_lr8W_F5K8iQ,53.78532498,-2.711891451,53.7855879337,-2.7120109576,2016
196,1043.0,2016-,mwBc-5dKGfoCr1EzjvcbXw,53.78532498,-2.711891451,53.7851281249,-2.71188739203,2016
197,1043.0,2016-,nEAJV7VoTuoSHfKvY9g67g,53.78532498,-2.711891451,53.7856748871,-2.71203611712,2016
198,1043.0,2016-,LrzI3msw9L11UplHfScI9g,53.78532498,-2.711891451,53.7857193916,-2.71204963043,2016
199,1043.0,2016-,_WlcWrrHDwUrVMUldKsC9A,53.78532498,-2.711891451,53.7850376308,-2.71186222375,2016
200,1043.0,2016-,8PqeYo79AYBx6dx7pagzoQ,53.78532498,-2.711891451,53.7857631431,-2.71206368005,2016
201,1043.0,2012-,LuJWKjjVD1Q6966_4VTZig,53.78532498,-2.711891451,53.7857814714,-2.71190742229,2012
202,1043.0,2016-,axIez4_Sn-uOeWBRLD7v1w,53.78532498,-2.711891451,53.7849001575,-2.71182382649,2016
203,1043.0,2016-,v_b6zwXGdHzjzvsbCgLGPQ,53.78532498,-2.711891451,53.7849462215,-2.71183669039,2016
204,1043.0,2016-,y7C2n7ZTs2fGBPXo4odwig,53.78532498,-2.711891451,53.7858532486,-2.71209007123,2016
205,1043.0,2012-,orGKjjwLa2CP1weOdX4O5Q,53.78532498,-2.711891451,53.7858443772,-2.71177252386,2012
206,1043.0,2016-,S_SBa7xAq4ngyzySBT-e7A,53.78532498,-2.711891451,53.7859479526,-2.71211268046,2016
207,1043.0,2016-,niRlOsHcZZ6BoioS48h8fA,53.78532498,-2.711891451,53.786039431,-2.71213388036,2016
208,1043.0,2012-,AwsrLD1d1I6nHTM_5uUq0Q,53.78532498,-2.711891451,53.7858890942,-2.71165828425,2012
209,1043.0,2016-,O7X_IHLs_T-D8V-WhmPU-w,53.78532498,-2.711891451,53.7846709608,-2.7117617513,2016
210,1043.0,2016-,ll4uCd4m_NxYS14lX6NRTw,53.78532498,-2.711891451,53.7847623956,-2.71178599923,2016
211,1043.0,2016-,5rpf4wkBG_OKIUnrWcfMKg,53.78532498,-2.711891451,53.78392949,-2.71155923183,2016
212,1043.0,2016-,vt3MS1RJmuY5DT-GZ_pGRA,53.78532498,-2.711891451,53.7840192036,-2.71158432844,2016
213,1043.0,2016-,P6jQ_PoXeIv_QFkTr7IyYQ,53.78532498,-2.711891451,53.7845772958,-2.71173751653,2016
214,1043.0,2012-,Xu9BAbjlX6CK4Ch7RPRBnQ,53.78532498,-2.711891451,53.7840106309,-2.71191713235,2012
215,1043.0,2012-,Zmj0q7f0leUC4iSMrnHEZg,53.78532498,-2.711891451,53.7860624281,-2.71108889262,2012
216,1043.0,2012-,D2hlzS0jxVmR1ru3DrdYbg,53.78532498,-2.711891451,53.7860147512,-2.71123480642,2012
