X,Y,id
-2.683173563,53.7203485,1620
-2.619536083,53.6516049,1621
-2.744871755,53.78396872,1622
-2.621184831,53.65161261,1623
-2.666630985,53.63718652,1624
-2.637444323,53.68587182,1625
-2.620428687,53.65173212,1626
-2.727485002,53.71699454,1627
-2.639871032,53.71454275,1628
-2.622080702,53.65196347,1629
-2.715528132,53.77998076,1630
-2.744233669,53.78438743,1631
-2.684627111,53.75763986,1632
-2.619331718,53.65234959,1633
-2.656048935,53.64171725,1634
-2.767489663,53.76783415,1635
-2.715634623,53.71422346,1636
-2.738261617,53.77053906,1637
-2.661338116,53.77061639,1638
-2.63903526,53.71601525,1639
-2.715667731,53.71287376,1640
-2.684526658,53.75837441,1641
-2.766069681,53.76684355,1642
-2.638482997,53.71541582,1643
-2.620968456,53.64702556,1644
-2.619928917,53.64735466,1645
-2.620279255,53.64752531,1646
-2.696622874,53.75408677,1647
-2.63796178,53.63549442,1648
-2.765502023,53.76805222,1649
-2.739516282,53.77196776,1650
-2.709880527,53.7124577,1651
-2.69529065,53.75479099,1652
-2.660832512,53.77189262,1653
-2.760268331,53.77491053,1654
-2.685517059,53.76073746,1655
-2.662842122,53.77278004,1656
-2.657883446,53.7823352,1657
-2.636144304,53.71114753,1658
-2.704685126,53.71539079,1659
-2.680129098,53.76127396,1660
-2.720508991,53.77115871,1661
-2.686032407,53.76138427,1662
-2.760800598,53.77902084,1663
-2.760833935,53.77902377,1664
-2.635068274,53.63492948,1665
-2.636474551,53.71169518,1666
-2.760769494,53.77946091,1667
-2.624005764,53.65634963,1668
-2.622864482,53.65660905,1669
-2.62282402,53.64004277,1670
-2.703284131,53.71236828,1671
-2.695483259,53.76165336,1672
-2.620498613,53.63794921,1673
-2.743785111,53.77832258,1674
-2.634237502,53.71285594,1675
-2.742703011,53.77818259,1676
-2.743396554,53.77672993,1677
-2.639915381,53.71322719,1678
-2.662401647,53.78373587,1679
-2.662902905,53.78375944,1680
-2.689476482,53.70859046,1681
-2.721131341,53.77225626,1682
-2.662917177,53.78383404,1683
-2.719184486,53.77233744,1684
-2.697429664,53.76195831,1685
-2.6242816,53.65749565,1686
-2.695763154,53.70783366,1687
-2.638577578,53.69579995,1688
-2.663712001,53.76545301,1689
-2.684804294,53.7568907,1690
-2.634640662,53.695636,1691
-2.663516095,53.76323291,1692
-2.693741959,53.70800311,1693
-2.771873131,53.76404611,1694
-2.762217465,53.76401867,1695
-2.66282212,53.7654572,1696
-2.662868883,53.76485396,1697
-2.719174371,53.77008882,1698
-2.638617006,53.69693775,1699
-2.638448011,53.69714766,1700
-2.682708306,53.71118062,1701
-2.684415139,53.71295947,1702
-2.66239781,53.76553243,1703
-2.716806831,53.77045752,1704
-2.767733623,53.76430826,1705
-2.721211371,53.77040382,1706
-2.707591588,53.70970229,1707
-2.629954226,53.63491787,1708
-2.702614381,53.70952409,1709
-2.633049306,53.63827204,1710
-2.775153514,53.78178527,1711
-2.687677831,53.7553067,1712
-2.688013847,53.7550446,1713
-2.695413472,53.76004672,1714
-2.700882073,53.70827838,1715
-2.657930256,53.76405297,1716
-2.654437452,53.79007055,1717
-2.701925188,53.71020741,1718
-2.770625531,53.78064578,1719
-2.629452853,53.64001606,1720
-2.717662321,53.77611375,1721
-2.625660271,53.64584201,1722
-2.685885264,53.75501212,1723
-2.628403223,53.63844169,1724
-2.636891112,53.70331267,1725
-2.740999018,53.76626077,1726
-2.651124144,53.79009334,1727
-2.628181726,53.63770809,1728
-2.686512608,53.75644796,1729
-2.698862724,53.76048056,1730
-2.766090391,53.78166795,1731
-2.701035798,53.71098345,1732
-2.740189266,53.76490229,1733
-2.764806116,53.7803158,1734
-2.625169645,53.6429517,1735
-2.764670579,53.78035709,1736
-2.699778145,53.71008617,1737
-2.625014449,53.6459602,1738
-2.697945397,53.73372906,1739
-2.623726142,53.64367137,1740
-2.649253117,53.63412796,1741
-2.639515005,53.70648244,1742
-2.65703982,53.79087415,1743
-2.773614978,53.76604649,1744
-2.717182369,53.77718862,1745
-2.699709583,53.735986,1746
-2.632782233,53.70820916,1747
-2.69089693,53.73670258,1748
-2.772116061,53.76603201,1749
-2.621670457,53.66130593,1750
-2.647465657,53.63842989,1751
-2.638157603,53.7088323,1752
-2.701234287,53.75671196,1753
-2.677998536,53.74833658,1754
-2.625623752,53.66222574,1755
-2.698325145,53.75665621,1756
-2.748389479,53.78766625,1757
-2.620492122,53.66142689,1758
-2.663438871,53.77481077,1759
-2.79475458,53.77573707,1760
-2.636444065,53.71034253,1761
-2.684602924,53.70328371,1762
-2.663327269,53.77486992,1763
-2.683438412,53.70325237,1764
-2.684879243,53.73707818,1765
-2.700692981,53.75805231,1766
-2.746416721,53.78880507,1767
-2.66354932,53.77550202,1768
-2.6282491,53.71893969,1769
-2.796354166,53.77357819,1770
-2.703601679,53.75810434,1771
-2.7034611,53.75802841,1772
-2.702853309,53.75815612,1773
-2.639990945,53.71835865,1774
-2.792860696,53.77839861,1775
-2.752598044,53.76594046,1776
-2.62655893,53.6538359,1777
-2.751824923,53.76619893,1778
-2.682332588,53.73881217,1779
-2.660837705,53.76759793,1780
-2.751315411,53.76479839,1781
-2.688935099,53.70717856,1782
-2.624946271,53.65239407,1783
-2.637921635,53.63035594,1784
-2.778358076,53.66655621,1785
-2.689027934,53.72972342,1786
-2.688442785,53.72983428,1787
-2.641838221,53.71197957,1788
-2.688635052,53.73060534,1789
-2.776661816,53.66608404,1790
-2.69571558,53.70456951,1791
-2.695926522,53.70655892,1792
-2.695241292,53.7075016,1793
-2.654942529,53.62872171,1794
-2.641363233,53.71514293,1795
-2.694435742,53.70446207,1796
-2.749833196,53.76389623,1797
-2.694368896,53.70626506,1798
-2.702791589,53.76003129,1799
-2.660101285,53.62969331,1800
-2.684855649,53.70123415,1801
-2.719411202,53.76815585,1802
-2.689377805,53.732777,1803
-2.664647886,53.76598864,1804
-2.640424494,53.70854161,1805
-2.73792,53.76430588,1806
-2.719150058,53.76902086,1807
-2.753114899,53.76451862,1808
-2.621851279,53.65939658,1809
-2.639815233,53.71529269,1810
-2.754680161,53.76456753,1811
-2.681090342,53.73469758,1812
-2.750530184,53.66474711,1813
-2.723706034,53.77171522,1814
-2.748908677,53.79008057,1815
-2.699946732,53.76122351,1816
-2.723680862,53.77012835,1817
-2.746961189,53.79012632,1818
-2.667505043,53.78075117,1819
-2.659108764,53.63516761,1820
-2.745293345,53.79006291,1821
-2.742416717,53.79047131,1822
-2.70543998,53.76016194,1823
-2.655344081,53.62762068,1824
-2.683671807,53.70276507,1825
-2.747404563,53.79029319,1826
-2.64199991,53.70635124,1827
-2.641845869,53.70650498,1828
-2.626209255,53.64517928,1829
-2.664130368,53.78091167,1830
-2.686331019,53.70286039,1831
-2.705333116,53.75843145,1832
-2.740994471,53.79047701,1833
-2.72134625,53.77084029,1834
-2.713003362,53.69915812,1835
-2.713196634,53.69862852,1836
-2.689464268,53.74084657,1837
-2.705164082,53.7602568,1838
-2.721644241,53.77195753,1839
-2.687897127,53.7395953,1840
-2.659587651,53.62816103,1841
-2.6835738,53.74210816,1842
-2.749372758,53.66735754,1843
-2.685802346,53.73962795,1844
-2.626308788,53.64599403,1845
-2.754625588,53.78046566,1846
-2.630198862,53.65058628,1847
-2.723480641,53.76639149,1848
-2.746084459,53.67205807,1849
-2.668435973,53.77480812,1850
-2.711840057,53.70131475,1851
-2.745214163,53.67295176,1852
-2.723435989,53.76541009,1853
-2.711749926,53.70174234,1854
-2.660406777,53.62353855,1855
-2.708324054,53.73782198,1856
-2.682624421,53.74277728,1857
-2.707865174,53.74170879,1858
-2.710686122,53.70297658,1859
-2.736694709,53.67838863,1860
-2.723249062,53.76475616,1861
-2.666757403,53.77456979,1862
-2.644030979,53.70340763,1863
-2.681547943,53.73925238,1864
-2.681928367,53.74068386,1865
-2.640121828,53.70378961,1866
-2.722893151,53.7669197,1867
-2.628316136,53.65109621,1868
-2.749526228,53.78332342,1869
-2.629735038,53.65158073,1870
-2.628301206,53.65140305,1871
-2.706343237,53.74124344,1872
-2.690740575,53.76103334,1873
-2.706112126,53.73836606,1874
-2.64095792,53.70422301,1875
-2.722453853,53.76602203,1876
-2.74688218,53.78249935,1877
-2.724205594,53.76340801,1878
-2.739261695,53.70475166,1879
-2.665445836,53.78861918,1880
-2.780128681,53.66110825,1881
-2.66806242,53.78736538,1882
-2.642362022,53.69621873,1883
-2.749849092,53.71756976,1884
-2.667142292,53.78652798,1885
-2.708645214,53.73669058,1886
-2.62864128,53.65810444,1887
-2.723202645,53.76452237,1888
-2.605322177,53.62388312,1889
-2.708138954,53.73649797,1890
-2.723117931,53.76413664,1891
-2.641941265,53.69754722,1892
-2.780929839,53.66173706,1893
-2.722866223,53.76344631,1894
-2.665135694,53.78864994,1895
-2.626017962,53.65621436,1896
-2.62599625,53.65762958,1897
-2.644702004,53.69804648,1898
-2.607530941,53.62785877,1899
-2.688870234,53.75169747,1900
-2.664257174,53.78860423,1901
-2.705737292,53.73437391,1902
-2.646227124,53.6982139,1903
-2.704754935,53.73424412,1904
-2.67157405,53.76488094,1905
-2.725226161,53.77643961,1906
-2.645191234,53.69905667,1907
-2.691636542,53.75354071,1908
-2.801310953,53.69977417,1909
-2.658501745,53.62442048,1910
-2.640429957,53.70017798,1911
-2.751396807,53.77413596,1912
