,id,pt_lat,pt_lng,pano_id,r_lat,r_lng,year,month
6834,1188.0,53.77083222,-2.69729816,D49oLW2Yhw5yKFqJYnYk6w,53.77080363,-2.69605546633,,
6835,1188.0,53.77083222,-2.69729816,uVxKqc5C0LYX-1uhKh9wTQ,53.7708847537,-2.69834454602,,
6836,1188.0,53.77083222,-2.69729816,wz1d5ReAcBUop6oGNf8hsA,53.7707801838,-2.69847192407,,
6837,1188.0,53.77083222,-2.69729816,1aOEhVjWc32boy_dyyy3uQ,53.7709003894,-2.69912364669,,
6838,1188.0,53.77083222,-2.69729816,9HKTMpe4wejIzekVlLJNDw,53.7708893602,-2.69859363616,,
6839,1188.0,53.77083222,-2.69729816,XaFUisU7UdKcSFZF9su7-Q,53.7708922491,-2.69874851674,,
6840,1188.0,53.77083222,-2.69729816,RT03D-qFJuzuUfwtiGbQMA,53.7708965437,-2.70012902793,,
6841,1188.0,53.77083222,-2.69729816,LIrSCh4BDBiuqmZm4zu9pQ,53.7709080372,-2.69969348031,,
6842,1188.0,53.77083222,-2.69729816,kf7qojYtQzOJ7dixY4xoDQ,53.7709275663,-2.70077328436,,
6843,1188.0,53.77083222,-2.69729816,pvJCiVgONEyI4o_b5o8oZg,53.7709300519,-2.70092827846,,
6844,1188.0,53.77083222,-2.69729816,WdyhChDBgrJ6h_Zf2u4gKg,53.7709192222,-2.70029243054,,
6845,1188.0,53.77083222,-2.69729816,pX0ceIZAAPbDSZXxVNet5w,53.7709252219,-2.7006106983,,
6846,1188.0,53.77083222,-2.69729816,FAyHAAN1XZLzSOXaIJYJkQ,53.7709224759,-2.70044801577,,
6847,1188.0,53.77083222,-2.69729816,tnQhqBoOUKPzqknM35V-Ig,53.7709051298,-2.69943807413,,
6848,1188.0,53.77083222,-2.69729816,cBoS2IWQN7D3GW1nZbS0-A,53.7708590219,-2.69898740166,,
6849,1188.0,53.77083222,-2.69729816,nVdwnql06EbuWgWVJU4zuA,53.7709032293,-2.69927869244,,
6850,1188.0,53.77083222,-2.69729816,Sw-brJyrM1-5FDtZbIe6mQ,53.7708389364,-2.69604205188,,
6851,1188.0,53.77083222,-2.69729816,zFJQi0l2Nlhb4ZujZfSGCw,53.7707081336,-2.69607425173,,
6852,1188.0,53.77083222,-2.69729816,xHdN48lO9kXihzcVEKzu0w,53.7708750827,-2.69853834571,,
6853,1188.0,53.77083222,-2.69729816,c7TayD_GT0vtWgeqzmyfLw,53.7708864951,-2.69842909575,,
6854,1188.0,53.77083222,-2.69729816,Sfzr4ouJqZcbfMPBM_pmCQ,53.7705164919,-2.69711986108,,
6855,1188.0,53.77083222,-2.69729816,K_y0tSflUoJbO-RCo-b8LQ,53.770230501,-2.69654064706,,
6856,1189.0,53.76666481,-2.603123926,CmLasv3O0too9z0_xx0UVw,53.766654726,-2.60309509326,2016,7
6857,1189.0,53.76666481,-2.603123926,zRqg6H3-7az6m9-gOkndfg,53.766683876,-2.60325568758,,
6858,1189.0,53.76666481,-2.603123926,CmLasv3O0too9z0_xx0UVw,53.766654726,-2.60309509326,,
6859,1189.0,53.76666481,-2.603123926,odR7aLAiJXr2BJgQ_QPXqQ,53.7666629633,-2.60293155443,,
6860,1189.0,53.76666481,-2.603123926,pGm-8QtjElHWAcahof0AIw,53.7666778869,-2.60278549585,,
6861,1189.0,53.76666481,-2.603123926,qFF6RLvZYWhL9qWcSkbWHA,53.7666972091,-2.60261465333,,
6862,1189.0,53.76666481,-2.603123926,vvbOE480JhYFy22iKR-E_g,53.7665871621,-2.60217218666,,
6863,1189.0,53.76666481,-2.603123926,iaRuF0dlt0iCTro-oKFx3g,53.7666388445,-2.60250240022,,
6864,1189.0,53.76666481,-2.603123926,tAxl0MUDQ-arpuosogOOCw,53.7665585017,-2.60237275702,,
6865,1189.0,53.76666481,-2.603123926,z3TWL9MpEmvadwseuFMsbw,53.7665869971,-2.60244918231,,
6866,1189.0,53.76666481,-2.603123926,ULuY1vu0K0VP_F9yYEcQkg,53.7667067798,-2.60356393378,,
6867,1189.0,53.76666481,-2.603123926,gQgtLXAwPFTvD_HKdXFhOg,53.7671470805,-2.60089872939,,
6868,1189.0,53.76666481,-2.603123926,uA0DnT23JyqFjwTIhlke8w,53.7668034416,-2.60343725025,,
6869,1189.0,53.76666481,-2.603123926,_u_T6EdFHwM4Ri39GWl25A,53.7668535889,-2.60144688687,,
6870,1189.0,53.76666481,-2.603123926,I_T3XxdgPMEqSxW8d8j9xw,53.7668219279,-2.60151209685,,
6871,1189.0,53.76666481,-2.603123926,YNcgrdtFzBHaukOn5PEWBw,53.7667073913,-2.60178917073,,
6872,1189.0,53.76666481,-2.603123926,r6qx7ru5G0NneftklKk83A,53.7666570004,-2.60193616668,,
6873,1189.0,53.76666481,-2.603123926,QC_azlB14U7mXDyKU58NYg,53.7666087008,-2.60209237781,,
6874,1189.0,53.76666481,-2.603123926,iK-epZMTJONcWYoJ2U22-A,53.766465741,-2.60425396927,,
6875,1189.0,53.76666481,-2.603123926,BwQFyI3aAZrFfpbqE7_IMg,53.766468578,-2.60438166718,,
6876,1189.0,53.76666481,-2.603123926,w-V1WcKmYhJ0ejKfWV9VlA,53.7664717161,-2.60451029334,,
6877,1189.0,53.76666481,-2.603123926,X49Gj_Wx_0-nBRj6NFtpdw,53.7666563754,-2.60361302301,,
6878,1190.0,53.69894762,-2.683411347,Cwf6JRDST7wzqWo_WkAufQ,53.6989945119,-2.68341861369,2009,3
6879,1190.0,53.69894762,-2.683411347,md8talrX2ck4ILHS_5ddjw,53.699000464,-2.68341117069,2015,8
6880,1190.0,53.69894762,-2.683411347,md8talrX2ck4ILHS_5ddjw,53.699000464,-2.68341117069,,
6881,1190.0,53.69894762,-2.683411347,Bw0uiUCpxey7qwzSlLXBeQ,53.6990427179,-2.68335860569,,
6882,1190.0,53.69894762,-2.683411347,p9q7SZT20t-jm4tXOnitZA,53.6989976952,-2.68353311386,,
6883,1190.0,53.69894762,-2.683411347,2bvYVruCnAixadTbcp8pBg,53.6990930832,-2.68331503674,,
6884,1190.0,53.69894762,-2.683411347,15x6VjwPmOUBFZ1r5ZjVYg,53.6990109618,-2.68364993368,,
6885,1190.0,53.69894762,-2.683411347,5AxWBmJKuWzqjPyHPBaNiA,53.6985044149,-2.68337037552,,
6886,1190.0,53.69894762,-2.683411347,dfKKTEgucZa9iqjXFjyqJQ,53.69853141,-2.68359407792,,
6887,1190.0,53.69894762,-2.683411347,2zn1j7xK2MvZasCcoiFfyA,53.6990285592,-2.68379153666,,
6888,1190.0,53.69894762,-2.683411347,TEo0S0Ie73_9wAsn1fn72w,53.6990475152,-2.68393534866,,
6889,1190.0,53.69894762,-2.683411347,zwk6u0jJ4pzKEtQbhBD4Ug,53.699065987,-2.68410806567,,
6890,1190.0,53.69894762,-2.683411347,RhWjsltSALUFiEITfgfSFA,53.6991806134,-2.68325362756,,
6891,1190.0,53.69894762,-2.683411347,AUKkHhKGk6aZh3L3r2xhRQ,53.6990964884,-2.68288921794,,
6892,1190.0,53.69894762,-2.683411347,6FssArfYDfxS1HKCp75kMw,53.6990512807,-2.684354701,,
6893,1190.0,53.69894762,-2.683411347,EJY3bv94To5_SMmF37z6jA,53.6991555079,-2.68489168945,,
6894,1190.0,53.69894762,-2.683411347,x5twZqq5lc6uXVlIxsLqhA,53.6991347569,-2.68474318585,,
6895,1190.0,53.69894762,-2.683411347,LQuJSmtthji-qR9IGNHJZQ,53.6993317189,-2.68310715834,,
6896,1190.0,53.69894762,-2.683411347,iF6eFHgv6zOdRgSTTKZMag,53.6985427325,-2.68367038887,,
6897,1190.0,53.69894762,-2.683411347,RMD0qjmgo9DCN-D5AlxJLg,53.6992528925,-2.68520587796,,
6898,1190.0,53.69894762,-2.683411347,jae5AdQzqoxbJ6719QwTuA,53.6993152577,-2.68534284184,,
6899,1190.0,53.69894762,-2.683411347,ZnrcxHZewGr3J1bVosdtUA,53.6993590041,-2.68545817605,,
6900,1190.0,53.69894762,-2.683411347,p6FZmbdDJRm8MuSevDe7lQ,53.6992862889,-2.6832145993,,
6901,1190.0,53.69894762,-2.683411347,EFJ-u5sFlJw_k6ALt2dGRQ,53.699410969,-2.68496613972,,
6902,1190.0,53.69894762,-2.683411347,rPLnkCVNF-eSiej9s5AfhA,53.6991700316,-2.68495803886,,
6903,1190.0,53.69894762,-2.683411347,X2fjbPCnqzYMcpdyqQo0jQ,53.6992490027,-2.68512325461,,
6904,1190.0,53.69894762,-2.683411347,9onl9Dfh5CEb9HPeMs7vqA,53.6991141659,-2.6845666033,,
6905,1190.0,53.69894762,-2.683411347,xBjYI8FG8Q0QFyc3vUe_9g,53.6990818904,-2.68428454412,,
6906,1190.0,53.69894762,-2.683411347,gZ9hp62oRQ5eJY_wj2hbPA,53.6990970146,-2.68442715055,,
6907,1190.0,53.69894762,-2.683411347,6HLVWqMhcdq6Cr9KVa4c2Q,53.6984743333,-2.68306568583,,
6908,1190.0,53.69894762,-2.683411347,DbE0hP3bp12yN8Vf8M5d-Q,53.6985497394,-2.6829831814,,
6909,1190.0,53.69894762,-2.683411347,THlPGCulnAqEAdoHc3f0GQ,53.6986772785,-2.68296943466,,
6910,1190.0,53.69894762,-2.683411347,fvKE9uERGSZvSvvbzoDgmw,53.6993917057,-2.68361401087,,
6911,1190.0,53.69894762,-2.683411347,8rMpqCZGzJPuHsvd69FTGg,53.6994512123,-2.68274532508,,
6912,1190.0,53.69894762,-2.683411347,IgWoza4SHzlWlGbS2oN_0w,53.6993423386,-2.68319803793,,
6913,1191.0,53.69900309,-2.683865876,eiW_sG8SPr8-Nu_HwwtIzw,53.6990270734,-2.68380131981,2009,3
6914,1191.0,53.69900309,-2.683865876,2zn1j7xK2MvZasCcoiFfyA,53.6990285592,-2.68379153666,2015,8
6915,1191.0,53.69900309,-2.683865876,2zn1j7xK2MvZasCcoiFfyA,53.6990285592,-2.68379153666,,
6916,1191.0,53.69900309,-2.683865876,15x6VjwPmOUBFZ1r5ZjVYg,53.6990109618,-2.68364993368,,
6917,1191.0,53.69900309,-2.683865876,TEo0S0Ie73_9wAsn1fn72w,53.6990475152,-2.68393534866,,
6918,1191.0,53.69900309,-2.683865876,p9q7SZT20t-jm4tXOnitZA,53.6989976952,-2.68353311386,,
6919,1191.0,53.69900309,-2.683865876,zwk6u0jJ4pzKEtQbhBD4Ug,53.699065987,-2.68410806567,,
6920,1191.0,53.69900309,-2.683865876,md8talrX2ck4ILHS_5ddjw,53.699000464,-2.68341117069,,
6921,1191.0,53.69900309,-2.683865876,xBjYI8FG8Q0QFyc3vUe_9g,53.6990818904,-2.68428454412,,
6922,1191.0,53.69900309,-2.683865876,6FssArfYDfxS1HKCp75kMw,53.6990512807,-2.684354701,,
6923,1191.0,53.69900309,-2.683865876,EJY3bv94To5_SMmF37z6jA,53.6991555079,-2.68489168945,,
6924,1191.0,53.69900309,-2.683865876,x5twZqq5lc6uXVlIxsLqhA,53.6991347569,-2.68474318585,,
6925,1191.0,53.69900309,-2.683865876,phcsAPDD-OgzdkQUmt_Njw,53.6994444227,-2.68403427395,,
6926,1191.0,53.69900309,-2.683865876,Bw0uiUCpxey7qwzSlLXBeQ,53.6990427179,-2.68335860569,,
6927,1191.0,53.69900309,-2.683865876,2bvYVruCnAixadTbcp8pBg,53.6990930832,-2.68331503674,,
6928,1191.0,53.69900309,-2.683865876,rPLnkCVNF-eSiej9s5AfhA,53.6991700316,-2.68495803886,,
6929,1191.0,53.69900309,-2.683865876,gZ9hp62oRQ5eJY_wj2hbPA,53.6990970146,-2.68442715055,,
6930,1191.0,53.69900309,-2.683865876,9onl9Dfh5CEb9HPeMs7vqA,53.6991141659,-2.6845666033,,
6931,1191.0,53.69900309,-2.683865876,2Be2GDB21-jHTnxZCX1PFw,53.6994788056,-2.68435188479,,
6932,1191.0,53.69900309,-2.683865876,RMD0qjmgo9DCN-D5AlxJLg,53.6992528925,-2.68520587796,,
6933,1191.0,53.69900309,-2.683865876,jae5AdQzqoxbJ6719QwTuA,53.6993152577,-2.68534284184,,
6934,1191.0,53.69900309,-2.683865876,ZnrcxHZewGr3J1bVosdtUA,53.6993590041,-2.68545817605,,
6935,1191.0,53.69900309,-2.683865876,VG6ZYHWRmsW9sFRhYwrVPg,53.6993950923,-2.68562248418,,
6936,1191.0,53.69900309,-2.683865876,6fWm2f_3zz3OLz5GN8vMCg,53.6995461467,-2.68472996299,,
6937,1191.0,53.69900309,-2.683865876,Ma1CjZRxF1yQm2mdyDX67g,53.6992196482,-2.68519683883,,
6938,1191.0,53.69900309,-2.683865876,7sQ4P9sYPEd8BW4bUAj3EA,53.6994982061,-2.6845350668,,
6939,1191.0,53.69900309,-2.683865876,7jMePuPFosV7Z51hfNW_Vw,53.6994606957,-2.68418398655,,
6940,1192.0,53.76538657,-2.729844776,ImfQ1ZruFQDju0uiVNhQrA,53.7655823794,-2.72959935054,2009,5
6941,1192.0,53.76538657,-2.729844776,WF5kgQ-6DS6jXXcZn_L7qw,53.7655961632,-2.72961133445,2012,10
6942,1192.0,53.76538657,-2.729844776,im8bd34BGzeOWB0nzflOfg,53.7655786183,-2.72957722195,2014,9
6943,1192.0,53.76538657,-2.729844776,kzQ6qhI_s6pGIdhWEMKiag,53.7655854936,-2.72959163485,2015,8
6944,1192.0,53.76538657,-2.729844776,kzQ6qhI_s6pGIdhWEMKiag,53.7655854936,-2.72959163485,,
6945,1192.0,53.76538657,-2.729844776,QzUHkfKRYTJgll7rDfC6sQ,53.7655492942,-2.7295385523,,
6946,1192.0,53.76538657,-2.729844776,y45UgqyfkYiQhNNJll6x9g,53.7656601873,-2.72970142348,,
6947,1192.0,53.76538657,-2.729844776,DsPZsrKDXhqzvloadFEkbQ,53.7654774841,-2.72942947798,,
6948,1192.0,53.76538657,-2.729844776,mU3aQahxYr4gaql4P5TYHw,53.7658440409,-2.72960050212,,
6949,1192.0,53.76538657,-2.729844776,HA1cvQTmIHVrAyypLK4hbA,53.7658133152,-2.72992555817,,
6950,1192.0,53.76538657,-2.729844776,9GbMJEWz3kQ0NIimelt38g,53.7653799579,-2.72928355359,,
6951,1192.0,53.76538657,-2.729844776,EdPJVNjUZTCRJpJl6Fperw,53.7653502898,-2.72924142073,,
6952,1192.0,53.76538657,-2.729844776,6aOGgFy0-m-TloKm_L7dlg,53.765883792,-2.73004069311,,
6953,1192.0,53.76538657,-2.729844776,zNQwoFXfSu6qFQrPfUWccA,53.7657562235,-2.7297481247,,
6954,1192.0,53.76538657,-2.729844776,8MeVEGg7Bc_YSnUB50ITjw,53.7657702658,-2.72891816111,,
6955,1192.0,53.76538657,-2.729844776,GD_3Zsn5TLSJJ-FUhZt_6g,53.7659475427,-2.73014562546,,
6956,1192.0,53.76538657,-2.729844776,TdXAvanZdtgSFjd_aFnooA,53.766003592,-2.73023896331,,
6957,1192.0,53.76538657,-2.729844776,IRLgkpY955fVCiMShw02cQ,53.7652870858,-2.72913032577,,
6958,1192.0,53.76538657,-2.729844776,a3kaOwxFfZF-e15v7e4NyA,53.7652218501,-2.72894890034,,
6959,1192.0,53.76538657,-2.729844776,r2kNRwr_TX4HCZbM68WY5A,53.7651593412,-2.72896110099,,
6960,1192.0,53.76538657,-2.729844776,7NPR67I6KhZlWvbMDzbq4A,53.765736322,-2.72981014272,,
6961,1192.0,53.76538657,-2.729844776,OTwQWVKNOUvPdvdFCYclyQ,53.7660640041,-2.73033768936,,
6962,1192.0,53.76538657,-2.729844776,oSeaMZBi5e0e3dz6M9HKDA,53.7657125005,-2.72983579052,,
6963,1192.0,53.76538657,-2.729844776,pgJ_AwIpJrlRAw8Jdavx_A,53.7656323816,-2.72998557666,,
6964,1192.0,53.76538657,-2.729844776,Yvc09U2OBHhQrVkFUXlFWQ,53.766124149,-2.73043513385,,
6965,1192.0,53.76538657,-2.729844776,JzJjvGqztQ-tiAbsAH6hCw,53.7651063642,-2.72894431294,,
6966,1192.0,53.76538657,-2.729844776,JqafaoNkaKY7jdrfok_HGQ,53.7661855973,-2.73053557742,,
6967,1192.0,53.76538657,-2.729844776,5BOtgmDQmmiC0VYVk1buXg,53.7662496168,-2.73063808059,,
6968,1192.0,53.76538657,-2.729844776,XeFWmqfDGb-DWbw3ZVK00w,53.765008597,-2.72893728212,,
6969,1192.0,53.76538657,-2.729844776,YBdSzUzuzPa1ecXjkDz4xg,53.7663105073,-2.73073705625,,
6970,1192.0,53.76538657,-2.729844776,QWAMll4Yed5FoWeqwvgcwQ,53.7665374637,-2.7309352869,,
6971,1192.0,53.76538657,-2.729844776,1Jlhj_c0Z9icgYeDEdFkLg,53.7664280592,-2.73092653562,,
6972,1192.0,53.76538657,-2.729844776,O_YGVVw1bLOBvzj-IHuzAw,53.7648423597,-2.72856330339,,
6973,1192.0,53.76538657,-2.729844776,Kv1Ode3PYmmDINEokvHuRg,53.7648423394,-2.72871720798,,
6974,1192.0,53.76538657,-2.729844776,dl1Jd3gl-XZWMHN18uKujw,53.7652155141,-2.7289931604,,
6975,1192.0,53.76538657,-2.729844776,3jf1bz7KuN4j2IE9PTcVzw,53.767249886,-2.73140405919,,
6976,1192.0,53.76538657,-2.729844776,mdLrF3Jqt7iyTUipXW463w,53.765709975,-2.72975411488,,
6977,1193.0,53.6555214,-2.642861439,MM1QgTVKgmeYjkH5CSwfbg,53.6555064735,-2.64275873619,2009,6
6978,1193.0,53.6555214,-2.642861439,SRwvKtnSItKpEVBAG1gW0Q,53.655530553,-2.64277962206,2015,8
6979,1193.0,53.6555214,-2.642861439,SRwvKtnSItKpEVBAG1gW0Q,53.655530553,-2.64277962206,,
6980,1193.0,53.6555214,-2.642861439,Ji3rw2Lihi_VfuTV_LI33g,53.6555642398,-2.64284535781,,
6981,1193.0,53.6555214,-2.642861439,Sv5ug-2LWvxb3owSOctXXA,53.6554761594,-2.6426723594,,
6982,1193.0,53.6555214,-2.642861439,hm9Ft_VqtBG2BDabP6MRTg,53.6556088226,-2.64303106596,,
6983,1193.0,53.6555214,-2.642861439,RkRDhQxsKjozCr76-F2sRA,53.6555755292,-2.64277895786,,
6984,1193.0,53.6555214,-2.642861439,Dem36sC6MMsRkDKYuN-IDA,53.6554369948,-2.64256598228,,
6985,1193.0,53.6555214,-2.642861439,kyJerDrvsVU1VADranjTwg,53.6556301845,-2.64273380235,,
6986,1193.0,53.6555214,-2.642861439,1pXOTwQcVlDNlGjehCr6dw,53.6553886552,-2.642438144,,
6987,1193.0,53.6555214,-2.642861439,qU-PmsA-G0tsuiHiVUn8Zg,53.6556358122,-2.64312763282,,
6988,1193.0,53.6555214,-2.642861439,lS3GLdyMMohOkhXedMubfA,53.6556900869,-2.64268195306,,
6989,1193.0,53.6555214,-2.642861439,aXqE42XlvyMPNjGz6xc7nw,53.6552861668,-2.64213937281,,
6990,1193.0,53.6555214,-2.642861439,cYlgjc4mjTTrcLSs8US2_A,53.6556735597,-2.64329838729,,
6991,1193.0,53.6555214,-2.642861439,qBdCF0sCX0ayzCg__wSlfQ,53.6553386568,-2.64229731823,,
6992,1193.0,53.6555214,-2.642861439,S9XD2kt22pkIHRlb9t6MUQ,53.6552243528,-2.64198768128,,
6993,1193.0,53.6555214,-2.642861439,GGOslOjeiv9FUIeLQmOFbw,53.6557463523,-2.6437423534,,
6994,1193.0,53.6555214,-2.642861439,vq_7KI8CVp0t-OafbCJhAA,53.6557022299,-2.64346265188,,
6995,1193.0,53.6555214,-2.642861439,Xx_ddyYZ4wV-5gthoCN3CA,53.6549448313,-2.64106911621,,
6996,1193.0,53.6555214,-2.642861439,hBDkSVEo1LVhqXc1OAv8kA,53.6549755618,-2.64120022707,,
6997,1193.0,53.6555214,-2.642861439,VTbStFvuYuwlH7aWYYmUYw,53.6550086614,-2.64133159629,,
6998,1193.0,53.6555214,-2.642861439,r7dXM1d2WCkyQPYuCv28yg,53.6549531581,-2.64174930573,,
6999,1193.0,53.6555214,-2.642861439,ZSEpnh3T0GQLfzUxoGdxsw,53.6555650385,-2.64465396292,,
7000,1193.0,53.6555214,-2.642861439,faMPGrhUtbvHGmLazIKWPQ,53.6557258839,-2.64361299313,,
7001,1193.0,53.6555214,-2.642861439,dO3iix7qcd2RUK2RWwhBGA,53.6551626228,-2.6417970246,,
7002,1193.0,53.6555214,-2.642861439,l7eEsOiM_rRV2PkQ3mewng,53.6553775985,-2.64154924614,,
7003,1193.0,53.6555214,-2.642861439,Mb1KdFXM0oVZxiyFuVbqLw,53.6552821417,-2.64164416606,,
7004,1193.0,53.6555214,-2.642861439,o5GGlv6i6DH0rm_RdRmriw,53.6551819547,-2.64172848999,,
7005,1193.0,53.6555214,-2.642861439,c4Kb8W_ExZaPOn1DQTXXAw,53.6549024775,-2.64088384135,,
7006,1193.0,53.6555214,-2.642861439,t1oaLCihS0FMcR3ID0mFqw,53.6550645601,-2.64151236126,,
7007,1193.0,53.6555214,-2.642861439,OKDAzvf9qv4N3ZABzrsgyA,53.6550266648,-2.64169040855,,
7008,1193.0,53.6555214,-2.642861439,yyeLZOQrVrKYjFBOKhQHVw,53.6558859551,-2.64260537789,,
7009,1193.0,53.6555214,-2.642861439,3y48z0YpX0sTGwWCz0Lxbw,53.6559770427,-2.64257600593,,
7010,1193.0,53.6555214,-2.642861439,0BbEBElAR-DVd-NF6ZLofA,53.6561043057,-2.64252457523,,
7011,1193.0,53.6555214,-2.642861439,nigA3ym5VzqzhoGhO8SQbg,53.6558260182,-2.64444379692,,
7012,1193.0,53.6555214,-2.642861439,p1t69HvGKHbvBNuemT4y-w,53.6558220864,-2.64414231079,,
7013,1193.0,53.6555214,-2.642861439,NIUu2qttWYBkp0KPgy9AZg,53.6557916334,-2.64263486921,,
7014,1193.0,53.6555214,-2.642861439,ROe1f6JyuIrFriTsWosUcA,53.6558410273,-2.64430056621,,
7015,1193.0,53.6555214,-2.642861439,nDOUYxZb__JfcimjZHWEfw,53.6560349361,-2.64385645101,,
7016,1193.0,53.6555214,-2.642861439,ZCLtUO3HrZEo0XR3ccjcyw,53.6551289646,-2.64173236996,,
7017,1193.0,53.6555214,-2.642861439,5zntRzY26DkbafE8k9JPEg,53.6550800486,-2.64169355604,,
7018,1194.0,53.72348948,-2.666272465,7YgAwjGaA4I8pcnxchQbPA,53.7235485828,-2.66626569214,2009,5
7019,1194.0,53.72348948,-2.666272465,UYs4im7miCoePPcE3T3b5Q,53.7235360746,-2.6662554197,2012,10
7020,1194.0,53.72348948,-2.666272465,UYs4im7miCoePPcE3T3b5Q,53.7235360746,-2.6662554197,,
7021,1194.0,53.72348948,-2.666272465,Lu-dz2dxhRAHkTgAbQIPVg,53.7234266639,-2.66612754885,,
7022,1194.0,53.72348948,-2.666272465,mYCrTRi24ozy8ocLrNfknQ,53.7233547974,-2.6660463415,,
7023,1194.0,53.72348948,-2.666272465,J9I6A4gvyWPQQZoqr_WuYg,53.7232849207,-2.66595701271,,
7024,1194.0,53.72348948,-2.666272465,IYRT5g8gqrGfijGLc6jfHA,53.7232134789,-2.6658609221,,
7025,1194.0,53.72348948,-2.666272465,WyEIINN5RfFvaYOLf1nTww,53.723139707,-2.6657605101,,
7026,1194.0,53.72348948,-2.666272465,L3Yyj1vLMeCgdPANhtJq9w,53.723061912,-2.66565410036,,
7027,1194.0,53.72348948,-2.666272465,8ncMRESOdRfM0SXfONiZtA,53.7229756032,-2.66553436145,,
7028,1194.0,53.72348948,-2.666272465,DY3oruBMVyaEVqvj1s44DQ,53.7228014944,-2.66535560791,,
7029,1194.0,53.72348948,-2.666272465,qo9SqTByyhuzarGKyV8BsQ,53.722868051,-2.66541510994,,
7030,1194.0,53.72348948,-2.666272465,IT1-z0mYyOl1Si9zgv3-oA,53.7227998657,-2.66528717528,,
7031,1194.0,53.72348948,-2.666272465,RNIv3RRk6U34ChgdF1pFJQ,53.7227602213,-2.66518679488,,
7032,1194.0,53.72348948,-2.666272465,j6Eq870e-2MmZjpfQt9krA,53.7229943382,-2.66428629505,,
7033,1194.0,53.72348948,-2.666272465,fYaSwAd-UOaOi5zdecp38w,53.7227091077,-2.66505716731,,
7034,1194.0,53.72348948,-2.666272465,j-hP79qAYZVOCtLhH7B09g,53.7232350584,-2.6639529121,,
7035,1194.0,53.72348948,-2.666272465,ghahSD9HGQKckCt1D_pxrw,53.7231951897,-2.66401941639,,
7036,1194.0,53.72348948,-2.666272465,zZcW4XH09iQ51Sl5QG4f-A,53.7224457123,-2.66419925249,,
7037,1194.0,53.72348948,-2.666272465,u-1gaUbjk9J-QV7S-PcHSQ,53.7225003416,-2.66431706072,,
7038,1194.0,53.72348948,-2.666272465,6waDWTX7-0ZVgjsT2xGinw,53.7225531685,-2.66442955024,,
7039,1194.0,53.72348948,-2.666272465,VFyi0QUdi-92L5b9ha8e4A,53.722731976,-2.66553065126,,
7040,1194.0,53.72348948,-2.666272465,Iuw-WZTFGZLI7Ip0stJXOQ,53.7226290257,-2.66562342763,,
7041,1195.0,53.82787668,-2.736874185,wlutxV71UlsKpfiKYLm9Lw,53.8278690594,-2.73688844613,2009,3
7042,1195.0,53.82787668,-2.736874185,VaouCYoSMmnCd4Km4GTohw,53.827851856,-2.73686069417,2016,7
7043,1195.0,53.82787668,-2.736874185,VaouCYoSMmnCd4Km4GTohw,53.827851856,-2.73686069417,,
7044,1195.0,53.82787668,-2.736874185,oEoSKfWV5iE1ZHjIIyjEzQ,53.8278965741,-2.73687667334,,
7045,1195.0,53.82787668,-2.736874185,zvRHwQaPTtS9votT70ZbsA,53.8278072192,-2.73684476012,,
7046,1195.0,53.82787668,-2.736874185,EfcnYXU3yAw1LVw0pz2kBQ,53.8277176365,-2.73681247544,,
7047,1195.0,53.82787668,-2.736874185,VgKkf7d5dsPyhu4Pe2pHOw,53.8276279258,-2.73677948226,,
7048,1195.0,53.82787668,-2.736874185,qMgHKtaHMzU_CKWML9C9ag,53.8275379792,-2.73674592563,,
7049,1195.0,53.82787668,-2.736874185,5ISzdbLLtimX37VKmT-Oqw,53.8274476058,-2.73671199427,,
7050,1195.0,53.82787668,-2.736874185,kR0GPzNYkdluIAo8pt-cOg,53.8273569545,-2.73667748989,,
7051,1195.0,53.82787668,-2.736874185,zbpuLSxGuoso5NMQDb4ssA,53.827265782,-2.73664389738,,
7052,1195.0,53.82787668,-2.736874185,O4YCdV_19K-Uz0b2uoPRkg,53.8288302323,-2.73720712583,,
7053,1195.0,53.82787668,-2.736874185,JZIFAFC9kx-K_yHoe4WOZw,53.8265339619,-2.73638239197,,
7054,1195.0,53.82787668,-2.736874185,fkMXjk4IdZmvRWnFwD5EmQ,53.8271744235,-2.73661095474,,
7055,1195.0,53.82787668,-2.736874185,Ui_S7p_r7Dy__YaBJq80KQ,53.8282968668,-2.7370196551,,
7056,1195.0,53.82787668,-2.736874185,_gks3WoZ2Loyx5mJlbZLzA,53.8263500044,-2.73631512876,,
7057,1195.0,53.82787668,-2.736874185,-bcSwhPl2Af-w-sni9G83g,53.8284748298,-2.73708243705,,
7058,1195.0,53.82787668,-2.736874185,wqigTheQ_FzREMeX0aiwxw,53.8283858958,-2.73705137484,,
7059,1195.0,53.82787668,-2.736874185,w3NW3sU9GbNTSFNJqwecmQ,53.8285635551,-2.7371141771,,
7060,1195.0,53.82787668,-2.736874185,U0V_dJi070OhUMQFri4UuA,53.8289199112,-2.73723792879,,
7061,1195.0,53.82787668,-2.736874185,05HCj8bIryHRFpmTGhMJ7A,53.8287410501,-2.73717602193,,
7062,1195.0,53.82787668,-2.736874185,rKCROjLmSTGFr1jgaJ9HZg,53.8286522211,-2.73714509696,,
7063,1195.0,53.82787668,-2.736874185,uCoPtIzXDUJnCrkefaLxLA,53.828207946,-2.73698781942,,
7064,1195.0,53.82787668,-2.736874185,Gh_5PwkWRgkY2djJV29XDw,53.8281190623,-2.73695594391,,
